id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,increment,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000595,0.501329,0.70932,0.508149,131.282,207.293,48.4151,0.0005,0.539266,0.747917,0.387055,-0.608201,0.684936,0.401191,0,0,0,0,0,0,0.998573,0.0517063,-0.0133285,-0.0648754,0.962016,-0.265172,0,0,0,0.664043,0.720603,-0.199445,-0.747683,0.640132,-0.176636,0.709409,0.236552,0.663914,-0.70896,0.163993,0.685917,-0.0437889,0.875356,0.481493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885271,0.42239,0.194632,-0.91924,0.327787,0.218066,-0.921908,0.157789,-0.35382,0.888929,0.253482,-0.381513,0.242605,0.969228,0.0417208,-0.356098,0.933085,0.0504697,-0.361808,0.770959,-0.524134,0,0,0
000596,0.508963,0.705104,0.505622,131.282,207.293,48.4151,0.0005,0.538636,0.746212,0.391202,-0.611332,0.687722,0.391551,0,0,0,0,0,0,0.998661,0.0517108,0.00116889,-0.0647462,0.959731,-0.273356,0,0,0,0.664348,0.721661,-0.194543,-0.745446,0.638207,-0.19236,0.703236,0.23502,0.670988,-0.712285,0.166302,0.681904,-0.0443588,0.87701,0.47842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882975,0.421855,0.205897,-0.922122,0.328813,0.203894,-0.916391,0.156848,-0.368274,0.892376,0.254456,-0.372716,0.242626,0.969306,0.0397228,-0.356745,0.933388,0.0389818,-0.359385,0.765672,-0.533469,0,0,0
000597,0.505336,0.700867,0.506887,131.282,207.293,48.4151,0.0005,0.540582,0.748867,0.383366,-0.611591,0.688015,0.390631,0,0,0,0,0,0,0.998642,0.0517098,-0.00632929,-0.0646759,0.958494,-0.277682,0,0,0,0.663125,0.720353,-0.203362,-0.745664,0.638394,-0.190888,0.707517,0.235921,0.666154,-0.711514,0.165097,0.683001,-0.0439692,0.87965,0.473586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884613,0.422632,0.197084,-0.921347,0.328537,0.207808,-0.918553,0.157216,-0.36269,0.889981,0.253259,-0.379202,0.242697,0.969583,0.0317287,-0.356791,0.93351,0.0354843,-0.359274,0.76543,-0.533892,0,0,0
000598,0.50724,0.706718,0.508257,131.282,207.293,48.4151,0.0005,0.538577,0.746977,0.38982,-0.611072,0.687428,0.392471,0,0,0,0,0,0,0.998659,0.0517107,-0.00233007,-0.0648,0.960681,-0.269988,0,0,0,0.664716,0.721322,-0.194544,-0.74642,0.638385,-0.187942,0.705776,0.235867,0.668017,-0.713175,0.165482,0.681173,-0.0443588,0.87701,0.47842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883529,0.422118,0.202961,-0.921542,0.328606,0.206829,-0.918279,0.156662,-0.363622,0.892154,0.253874,-0.373644,0.242615,0.969267,0.0407218,-0.356695,0.933255,0.0424788,-0.359696,0.76875,-0.528813,0,0,0
000599,0.50397,0.705017,0.505771,131.282,207.293,48.4151,0.0005,0.539785,0.74778,0.386596,-0.610028,0.686247,0.396146,0,0,0,0,0,0,0.998649,0.0512095,-0.00882896,-0.064754,0.959868,-0.272875,0,0,0,0.663769,0.72031,-0.201404,-0.746448,0.639069,-0.185487,0.706884,0.23571,0.6669,-0.709628,0.164148,0.685189,-0.0438494,0.876795,0.478861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884524,0.42259,0.197574,-0.920356,0.328184,0.212695,-0.919444,0.157368,-0.360359,0.889433,0.253104,-0.380589,0.242654,0.969417,0.0367254,-0.356695,0.933255,0.0424788,-0.359708,0.767576,-0.530507,0,0,0
000600,0.50124,0.700837,0.50784,233.448,82.5036,254.937,0.0005,0.481214,0.809825,0.335584,-0.659133,0.645094,0.38652,0,0,0,0,0,0,0.989141,0.139953,-0.0448591,-0.158313,0.93752,-0.309827,0,0,0,0.588884,0.767718,-0.252636,-0.805753,0.562143,-0.186431,0.702232,0.326483,0.632676,0,0,0,-0.110816,0.890127,0.442033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848608,0.507676,0.148757,-0.940146,0.252504,0.228838,-0.940539,0.0611871,-0.33413,0.851201,0.316098,-0.418973,0.154799,0.987867,-0.0124656,-0.438005,0.898848,0.0149941,-0.441323,0.710481,-0.548134,0,0,0
000601,0.504407,0.703128,0.507013,233.448,82.5036,254.937,0.0005,0.480253,0.808233,0.340759,-0.659758,0.645007,0.385597,0,0,0,0,0,0,0.989409,0.139991,-0.0383651,-0.158409,0.938131,-0.307925,0,0,0,0.590446,0.768095,-0.247797,-0.805006,0.562229,-0.189377,0.700271,0.323923,0.636156,0,0,0,-0.110687,0.889027,0.444274,0,0,0,0.25306,0.615723,0.746222,0,0,0,0,0,0,0,0,0,0.847949,0.506703,0.155675,-0.941001,0.253251,0.224456,-0.938521,0.061058,-0.339779,0.85333,0.31635,-0.414429,0.154807,0.987913,-0.00796608,-0.438001,0.898841,0.015494,-0.441037,0.710013,-0.54897,0,0,0
000602,0.507387,0.707487,0.506084,233.448,82.5036,254.937,0.0005,0.47822,0.80583,0.349205,-0.659483,0.644736,0.38652,-0.659952,0.278271,-0.697874,0,0,0,0.989651,0.140025,-0.0313707,-0.159093,0.939257,-0.304115,0,0,0,0.591251,0.769937,-0.24004,-0.805058,0.561656,-0.19085,0.696585,0.322768,0.640773,0,0,0,-0.110403,0.886586,0.449195,0,0,0,0.250062,0.613726,0.748872,0,0,0,0,0,0,0,0,0,0.846781,0.506009,0.164064,-0.941647,0.253425,0.221532,-0.936642,0.0609377,-0.344947,0.855647,0.317205,-0.408962,0.154812,0.987943,-0.000967113,-0.438429,0.898576,0.0184935,-0.440897,0.710744,-0.548136,0,0,0
000603,0.502393,0.701232,0.502413,233.448,82.5036,254.937,0.0005,0.479912,0.808634,0.340288,-0.658792,0.644057,0.388824,-0.65989,0.276617,-0.69859,0,0,0,0.989228,0.139966,-0.042861,-0.158167,0.936598,-0.312677,0,0,0,0.589124,0.767214,-0.253605,-0.8055,0.561355,-0.189868,0.698905,0.323842,0.637697,0,0,0,-0.110584,0.888143,0.446065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848156,0.507407,0.152217,-0.940036,0.252474,0.229325,-0.938723,0.0605699,-0.339309,0.85039,0.315266,-0.421242,0.154801,0.987879,-0.0114657,-0.438005,0.898848,0.0149941,-0.43904,0.708657,-0.552312,0,0,0
000604,0.501972,0.705948,0.503404,233.448,82.5036,254.937,0.0005,0.479115,0.807315,0.344516,-0.657537,0.642824,0.392966,0,0,0,0,0,0,0.989298,0.139471,-0.042861,-0.158505,0.938737,-0.306021,0,0,0,0.589897,0.768204,-0.248765,-0.805981,0.562303,-0.184957,0.699115,0.323388,0.637697,-0.70028,0.127592,0.702373,-0.110325,0.885916,0.450534,0,0,0,0,0,0,-0.343563,0.529286,0.775771,0,0,0,0,0,0,0.847759,0.507172,0.155181,-0.939461,0.252838,0.231271,-0.93923,0.0606023,-0.337898,0.851201,0.316098,-0.418973,0.15481,0.987932,-0.00496645,-0.438407,0.898531,0.0209929,-0.441323,0.710481,-0.548134,0,0,0
000605,0.505749,0.709471,0.509618,233.448,82.5036,254.937,0.0005,0.479439,0.805915,0.347333,-0.659207,0.644465,0.387442,0,0,0,0,0,0,0.989553,0.140012,-0.0343683,-0.158858,0.940977,-0.298874,0,0,0,0.591941,0.770009,-0.2381,-0.805906,0.56225,-0.185448,0.699194,0.323976,0.637312,0,0,0,-0.110403,0.886586,0.449195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847131,0.506217,0.161598,-0.941455,0.252855,0.222994,-0.938416,0.0600492,-0.34025,0.855856,0.317815,-0.408049,0.154813,0.987943,0.00153229,-0.438393,0.898502,0.0224924,-0.443026,0.713276,-0.543107,0,0,0
000606,0.505461,0.705052,0.500501,233.448,82.5036,254.937,0.0005,0.479349,0.805766,0.347801,-0.658375,0.643647,0.390206,0,0,0,0,0,0,0.989431,0.140499,-0.0358671,-0.158313,0.93752,-0.309827,0,0,0,0.590522,0.768192,-0.247313,-0.804616,0.561956,-0.191832,0.694416,0.322867,0.643073,-0.70106,0.127225,0.701661,-0.110299,0.885692,0.450981,0,0,0,0.250757,0.610192,0.751523,0,0,0,0,0,0,0,0,0,0.846944,0.506687,0.161105,-0.940436,0.253617,0.226404,-0.93647,0.0609267,-0.345416,0.852355,0.315991,-0.416703,0.15481,0.987932,-0.00496645,-0.43844,0.8986,0.0169937,-0.439603,0.70766,-0.553142,0,0,0
000607,0.506082,0.701412,0.504732,233.448,82.5036,254.937,0.0005,0.479559,0.80805,0.342168,-0.660307,0.645546,0.383751,-0.658858,0.277268,-0.699305,0,0,0,0.989519,0.140007,-0.0353675,-0.158216,0.936906,-0.311727,0,0,0,0.589897,0.768204,-0.248765,-0.804507,0.561269,-0.194284,0.697536,0.32376,0.639236,0,0,0,-0.110713,0.889247,0.443826,0,0,0,0.251705,0.615071,0.747217,0,0,0,0,0,0,0,0,0,0.847355,0.506932,0.158144,-0.941777,0.252942,0.221532,-0.936878,0.0599508,-0.344478,0.85335,0.316891,-0.413973,0.154804,0.987895,-0.00996586,-0.438474,0.89867,0.0114945,-0.440029,0.707397,-0.55314,0,0,0
000608,0.503138,0.709841,0.501726,233.448,82.5036,254.937,0.0005,0.478898,0.805019,0.350144,-0.656694,0.641995,0.395723,-0.660921,0.275966,-0.697873,0,0,0,0.989421,0.139488,-0.0398638,-0.158694,0.939938,-0.302211,0,0,0,0.590655,0.769175,-0.24392,-0.806132,0.562409,-0.183974,0.695792,0.322953,0.641541,-0.699588,0.127467,0.703085,-0.110036,0.883442,0.455437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847338,0.50634,0.160118,-0.939461,0.252838,0.231271,-0.938246,0.0600383,-0.34072,0.852181,0.31646,-0.416702,0.154813,0.987943,0.00153229,-0.438356,0.898425,0.025991,-0.441325,0.711445,-0.546881,0,0,0
000609,0.506919,0.705915,0.508935,233.448,82.5036,254.937,0.0005,0.478937,0.807019,0.345454,-0.660307,0.645546,0.383751,0,0,0,0,0,0,0.989619,0.140021,-0.0323699,-0.1586,0.93934,-0.304117,0,0,0,0.591499,0.769443,-0.241011,-0.805137,0.56171,-0.190359,0.698905,0.323842,0.637697,0,0,0,-0.11061,0.888364,0.445617,0,0,0,0.252454,0.615569,0.746553,0,0,0,0,0,0,0,0,0,0.846874,0.506646,0.161598,-0.942097,0.253028,0.220069,-0.937532,0.0604937,-0.342599,0.855838,0.317275,-0.408506,0.154812,0.98794,-0.00296674,-0.438444,0.898607,0.0164938,-0.441325,0.711445,-0.546881,0,0,0
000610,0.508352,0.70266,0.503331,298.143,66.1384,152.769,0.0005,0.486688,0.802935,0.344135,-0.65491,0.654852,0.377176,-0.651165,0.280461,-0.705213,0,0,0,0.991242,0.129064,-0.0279615,-0.146932,0.936989,-0.31696,0,0,0,0.600057,0.760863,-0.247021,-0.797178,0.568605,-0.202968,0.696374,0.318321,0.643222,0,0,0,-0.103064,0.891457,0.441227,0,0,0,0.255239,0.613801,0.747062,0,0,0,0,0,0,0,0,0,0.851559,0.498064,0.163646,-0.940379,0.264452,0.213898,-0.933457,0.0692759,-0.351935,0.859408,0.305892,-0.409693,0.165056,0.986214,-0.011802,-0.428758,0.9034,0.00590516,-0.429495,0.708854,-0.559517,0,0,0
000611,0.504722,0.707372,0.504274,298.143,66.1384,152.769,0.0005,0.486508,0.802642,0.345074,-0.652761,0.652692,0.384572,0,0,0,0,0,0,0.990993,0.129536,-0.0339573,-0.147293,0.939467,-0.309363,0,0,0,0.599895,0.761461,-0.245566,-0.798788,0.569759,-0.193166,0.698127,0.31912,0.640922,-0.703862,0.138697,0.696665,-0.102307,0.889088,0.446158,0,0,0,0.254633,0.61365,0.747393,0,0,0,0,0,0,0,0,0,0.852232,0.497877,0.160687,-0.938595,0.263951,0.222192,-0.935928,0.0689554,-0.345375,0.858245,0.305481,-0.412427,0.165558,0.98618,-0.00630302,-0.428718,0.903315,0.0149043,-0.431627,0.712442,-0.553286,0,0,0
000612,0.502532,0.70531,0.503707,298.143,66.1384,152.769,0.0005,0.487227,0.803811,0.341317,-0.65249,0.652419,0.385495,0,0,0,0,0,0,0.990877,0.129017,-0.0389535,-0.147675,0.938622,-0.311738,0,0,0,0.59912,0.760493,-0.250409,-0.799022,0.569927,-0.191694,0.700289,0.319006,0.638617,-0.702054,0.138851,0.698456,-0.102378,0.889752,0.444815,0,0,0,0.255845,0.613952,0.746731,0,0,0,0,0,0,0,0,0,0.852663,0.498706,0.15575,-0.937705,0.26422,0.225603,-0.936994,0.068532,-0.342558,0.856458,0.304319,-0.416977,0.165553,0.986152,-0.0098024,-0.428273,0.903543,0.0139045,-0.431485,0.712204,-0.553702,0,0,0
000613,0.50188,0.705357,0.505537,298.143,66.1384,152.769,0.0005,0.487495,0.804246,0.339907,-0.65249,0.652419,0.385495,0,0,0,0,0,0,0.990838,0.129012,-0.0399527,-0.147248,0.939161,-0.310314,0,0,0,0.599513,0.760184,-0.25041,-0.799042,0.570556,-0.189731,0.701035,0.320444,0.637076,-0.703274,0.138072,0.697382,-0.102449,0.890414,0.443471,0,0,0,0.255965,0.61552,0.745398,0,0,0,0,0,0,0,0,0,0.852864,0.498822,0.154269,-0.937461,0.26467,0.22609,-0.937808,0.0690929,-0.340208,0.856654,0.304389,-0.416522,0.165552,0.986147,-0.0103023,-0.42827,0.903536,0.0144045,-0.43205,0.713154,-0.552036,0,0,0
000614,0.50121,0.708494,0.507077,298.143,66.1384,152.769,0.0005,0.487138,0.803666,0.341787,-0.651808,0.651734,0.387801,0,0,0,0,0,0,0.990818,0.129009,-0.0404522,-0.14747,0.940684,-0.305558,0,0,0,0.599349,0.761578,-0.246534,-0.799942,0.570587,-0.185802,0.701614,0.320708,0.636305,-0.703178,0.138562,0.697382,-0.102307,0.889088,0.446158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85305,0.498352,0.154763,-0.937269,0.264097,0.227551,-0.938654,0.0691547,-0.337856,0.857242,0.304596,-0.415158,0.165559,0.986186,-0.00530323,-0.428234,0.90346,0.0194034,-0.433026,0.715776,-0.547863,0,0,0
000615,0.504731,0.706255,0.502031,298.143,66.1384,152.769,0.0005,0.486417,0.802495,0.345543,-0.65249,0.652419,0.385495,0,0,0,0,0,0,0.991041,0.129038,-0.0344569,-0.147159,0.938545,-0.312214,0,0,0,0.599902,0.76067,-0.247989,-0.798261,0.569996,-0.194638,0.696959,0.318588,0.642456,-0.702493,0.138428,0.698098,-0.102283,0.888866,0.446605,0,0,0,0.254973,0.611885,0.748723,0,0,0,0,0,0,0,0,0,0.851979,0.498308,0.160687,-0.938353,0.264402,0.222679,-0.93541,0.0689175,-0.346782,0.857466,0.305206,-0.414248,0.165556,0.986169,-0.00780274,-0.428273,0.903543,0.0139045,-0.430777,0.711012,-0.555782,0,0,0
000616,0.506072,0.703006,0.50568,298.143,66.1384,152.769,0.0005,0.4868,0.80407,0.341316,-0.654377,0.654316,0.379027,0,0,0,0,0,0,0.991107,0.129047,-0.0324583,-0.147046,0.93777,-0.314588,0,0,0,0.599902,0.76067,-0.247989,-0.797702,0.569596,-0.19807,0.699707,0.318741,0.639386,-0.70625,0.139166,0.69415,-0.102614,0.891952,0.440331,0,0,0,0.255648,0.616056,0.745063,0,0,0,0,0,0,0,0,0,0.852439,0.497997,0.159207,-0.939413,0.2647,0.217802,-0.935237,0.0689048,-0.347251,0.858801,0.305147,-0.411516,0.165548,0.986125,-0.012302,-0.428752,0.903388,0.00790504,-0.431063,0.710515,-0.556196,0,0,0
000617,0.509367,0.700532,0.50617,298.143,66.1384,152.769,0.0005,0.486889,0.804216,0.340846,-0.656231,0.656181,0.372542,0,0,0,0,0,0,0.991282,0.12907,-0.0264626,-0.146863,0.936517,-0.318382,0,0,0,0.599742,0.761269,-0.246535,-0.796556,0.568774,-0.204926,0.698043,0.318532,0.641306,0,0,0,-0.103298,0.89364,0.436735,0,0,0,0.255477,0.616936,0.744394,0,0,0,0,0,0,0,0,0,0.8517,0.498146,0.16266,-0.940721,0.265587,0.210967,-0.933319,0.0687645,-0.352403,0.860563,0.3063,-0.406955,0.165543,0.986099,-0.0143017,-0.428764,0.903414,0.00190546,-0.429495,0.708854,-0.559517,0,0,0
000618,0.501436,0.704851,0.508503,298.143,66.1384,152.769,0.0005,0.487511,0.805227,0.337554,-0.653032,0.652964,0.383649,0,0,0,0,0,0,0.990818,0.129009,-0.0404522,-0.147293,0.939467,-0.309363,0,0,0,0.598884,0.760998,-0.24944,-0.799486,0.57026,-0.188749,0.703763,0.320588,0.633988,-0.704448,0.139321,0.695947,-0.102591,0.891733,0.44078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853129,0.498976,0.152292,-0.937949,0.263769,0.225115,-0.93869,0.0686561,-0.337856,0.857214,0.304056,-0.415613,0.165551,0.986142,-0.0108022,-0.42827,0.903536,0.0144045,-0.432754,0.714338,-0.54995,0,0,0
000619,0.50779,0.70989,0.502068,298.143,66.1384,152.769,0.0005,0.485657,0.800306,0.351635,-0.652761,0.652692,0.384572,0,0,0,0,0,0,0.991306,0.128569,-0.0279615,-0.147338,0.939773,-0.308412,0,0,0,0.600731,0.762503,-0.240232,-0.798233,0.569361,-0.196599,0.694823,0.317065,0.645516,-0.704203,0.138764,0.696306,-0.102613,0.88725,0.449732,0,0,0,0.253638,0.610006,0.750706,-0.3387,0.537616,0.772173,0,0,0,0,0,0,0.850841,0.497647,0.168575,-0.939203,0.264641,0.218778,-0.933808,0.0693016,-0.350999,0.859961,0.305557,-0.408781,0.165562,0.986198,-0.00130431,-0.428712,0.903301,0.0159042,-0.430346,0.712243,-0.554538,0,0,0
000620,0.500257,0.707944,0.504872,93.6192,9.12749,329.255,0.0005,0.491706,0.805748,0.330144,-0.647954,0.662507,0.375819,0,0,0,0,0,0,0.991901,0.120326,-0.0406765,-0.138944,0.935694,-0.3243,0,0,0,0.606187,0.751722,-0.259715,-0.795156,0.572724,-0.199286,0.700595,0.326194,0.634637,-0.70312,0.155511,0.693857,-0.0975464,0.896975,0.431185,0,0,0,0.25762,0.624635,0.7372,-0.340174,0.5521,0.761227,0,0,0,0,0,0,0.856012,0.495001,0.149054,-0.935854,0.274357,0.221146,-0.936788,0.070231,-0.342777,0.859847,0.290838,-0.419616,0.173062,0.984654,-0.0225118,-0.421553,0.906801,0.00232811,-0.424724,0.708344,-0.563789,0,0,0
000621,0.500245,0.702004,0.504865,93.6192,9.12749,329.255,0.0005,0.492911,0.807693,0.323529,-0.649872,0.663762,0.370251,0,0,0,0,0,0,0.9918,0.120817,-0.0416757,-0.138114,0.933331,-0.331386,0,0,0,0.605409,0.749983,-0.266469,-0.794129,0.572597,-0.203694,0.702032,0.326861,0.632703,-0.703905,0.155172,0.693137,-0.0978473,0.899956,0.424858,0,0,0,0.256583,0.628646,0.734145,-0.34179,0.553784,0.759278,0,0,0,0,0,0,0.856585,0.49533,0.144603,-0.936136,0.274961,0.219195,-0.93658,0.0707168,-0.343246,0.859049,0.29057,-0.42143,0.173017,0.984415,-0.0315075,-0.421548,0.906788,-0.00567134,-0.424004,0.705149,-0.568318,0,0,0
000622,0.501924,0.702195,0.501715,93.6192,9.12749,329.255,0.0005,0.491799,0.806847,0.32731,-0.648899,0.664195,0.371181,0,0,0,0,0,0,0.991919,0.120832,-0.0386781,-0.138496,0.932435,-0.333742,0,0,0,0.605188,0.750503,-0.265504,-0.793255,0.572581,-0.207119,0.699154,0.325525,0.636567,-0.702335,0.15585,0.694577,-0.0977404,0.898897,0.42712,0,0,0,0.256838,0.625357,0.73686,0,0,0,0,0,0,0,0,0,0.856391,0.494642,0.148066,-0.936309,0.275533,0.217731,-0.934757,0.0695784,-0.348407,0.859209,0.290097,-0.42143,0.17302,0.98443,-0.0310078,-0.421546,0.906783,-0.00667129,-0.422133,0.703943,-0.571199,0,0,0
000623,0.501805,0.705499,0.504819,93.6192,9.12749,329.255,0.0005,0.491967,0.806168,0.328728,-0.648997,0.663579,0.372109,0,0,0,0,0,0,0.991938,0.120834,-0.0381785,-0.138811,0.934726,-0.327136,0,0,0,0.606022,0.75152,-0.26068,-0.794212,0.572657,-0.203204,0.700518,0.325607,0.635023,-0.704582,0.155321,0.692416,-0.0976759,0.898258,0.428476,0,0,0,0.256659,0.626229,0.736182,0,0,0,0,0,0,0,0,0,0.855882,0.494927,0.150043,-0.93645,0.275053,0.217731,-0.935623,0.0696429,-0.346063,0.860602,0.290564,-0.418254,0.173048,0.984583,-0.0255105,-0.422007,0.906589,-0.00267147,-0.424579,0.706127,-0.566672,0,0,0
000624,0.500137,0.701873,0.501517,93.6192,9.12749,329.255,0.0005,0.49257,0.807141,0.325421,-0.64838,0.663662,0.373037,0,0,0,0,0,0,0.991779,0.120815,-0.0421752,-0.138496,0.932435,-0.333742,0,0,0,0.604766,0.749987,-0.267913,-0.793881,0.572417,-0.205162,0.700307,0.32606,0.635023,-0.700869,0.156038,0.696014,-0.0977404,0.898897,0.42712,0,0,0,0.256517,0.625889,0.73652,0,0,0,0,0,0,0,0,0,0.856522,0.495294,0.145098,-0.935819,0.274868,0.220658,-0.935796,0.0696557,-0.345593,0.857847,0.290166,-0.424149,0.173014,0.984399,-0.0320072,-0.421548,0.906788,-0.00567134,-0.423421,0.703174,-0.571192,0,0,0
000625,0.500781,0.700285,0.503805,93.6192,9.12749,329.255,0.0005,0.492997,0.80783,0.323056,-0.649415,0.664726,0.369323,0,0,0,0,0,0,0.99182,0.12082,-0.0411761,-0.13845,0.932104,-0.334685,0,0,0,0.604766,0.749987,-0.267913,-0.793422,0.572702,-0.206141,0.701458,0.326594,0.633477,-0.703905,0.155172,0.693137,-0.0979111,0.900589,0.4235,0,0,0,0.256583,0.628646,0.734145,-0.342642,0.55326,0.759275,0,0,0,0,0,0,0.857148,0.4945,0.144109,-0.936591,0.274573,0.217731,-0.935931,0.0701671,-0.345124,0.858809,0.289962,-0.422337,0.173002,0.984334,-0.034006,-0.421539,0.906769,-0.00867118,-0.422423,0.704435,-0.570378,0,0,0
000626,0.500125,0.703242,0.506098,93.6192,9.12749,329.255,0.0005,0.492826,0.807555,0.324002,-0.649256,0.663846,0.371181,0,0,0,0,0,0,0.99186,0.120321,-0.0416757,-0.138721,0.934076,-0.329025,0,0,0,0.605745,0.750394,-0.264541,-0.794376,0.572776,-0.202225,0.702817,0.326673,0.631928,-0.704582,0.155321,0.692416,-0.0978259,0.899745,0.425311,0,0,0,0,0,0,-0.340055,0.555738,0.758629,0,0,0,0,0,0,0.856522,0.495294,0.145098,-0.936277,0.274481,0.219195,-0.936921,0.0707423,-0.342307,0.859448,0.290704,-0.420523,0.173028,0.984475,-0.0295086,-0.421551,0.906795,-0.0041714,-0.424294,0.706627,-0.566262,0,0,0
000627,0.506159,0.70943,0.504731,93.6192,9.12749,329.255,0.0005,0.489962,0.803881,0.337212,-0.649515,0.664112,0.370252,0,0,0,0,0,0,0.992193,0.121369,-0.0286849,-0.138988,0.936015,-0.323355,0,0,0,0.607175,0.753715,-0.251498,-0.793338,0.572641,-0.20663,0.696549,0.324316,0.640031,-0.706836,0.15633,0.689886,-0.097503,0.896546,0.432087,0,0,0,0,0,0,-0.338836,0.554704,0.75993,0,0,0,0,0,0,0.854539,0.494155,0.159921,-0.937687,0.275415,0.211872,-0.933147,0.06996,-0.352621,0.863746,0.29162,-0.410975,0.173077,0.984734,-0.0185136,-0.422008,0.906592,-0.000671598,-0.424294,0.706627,-0.566262,0,0,0
000628,0.505031,0.703952,0.501738,93.6192,9.12749,329.255,0.0005,0.490931,0.805446,0.33203,-0.649415,0.664726,0.369323,0,0,0,0,0,0,0.992148,0.12086,-0.0321827,-0.138586,0.933094,-0.331857,0,0,0,0.606494,0.751307,-0.260199,-0.793163,0.571279,-0.21103,0.69755,0.323678,0.639262,-0.704366,0.156297,0.692416,-0.0976759,0.898258,0.428476,0,0,0,0.25659,0.623464,0.738549,-0.340997,0.552488,0.760578,0,0,0,0,0,0,0.855221,0.494547,0.154984,-0.937483,0.275356,0.212849,-0.932971,0.0699469,-0.353089,0.861233,0.291304,-0.416436,0.173041,0.984544,-0.0270098,-0.421996,0.906565,-0.00767121,-0.421559,0.703953,-0.571611,0,0,0
000629,0.502481,0.708198,0.509597,93.6192,9.12749,329.255,0.0005,0.491367,0.806149,0.329671,-0.649515,0.664112,0.370252,0,0,0,0,0,0,0.992072,0.120347,-0.03618,-0.139075,0.936654,-0.321462,0,0,0,0.607392,0.752402,-0.254885,-0.794702,0.573012,-0.200266,0.701745,0.326727,0.63309,-0.707954,0.156064,0.6888,-0.0976974,0.898471,0.428024,0,0,0,0.25829,0.627543,0.73449,0,0,0,0,0,0,0,0,0,0.855686,0.494814,0.151526,-0.93711,0.274725,0.215291,-0.936446,0.0702055,-0.343716,0.86261,0.291766,-0.413252,0.173066,0.984675,-0.0215122,-0.421554,0.906803,0.000828272,-0.42601,0.709542,-0.561308,0,0,0
000630,0.506037,0.700699,0.509658,86.5982,274.344,161.657,0.0005,0.527988,0.752361,0.39393,-0.623667,0.668517,0.405122,-0.624729,0.364787,-0.690394,0,0,0,0.997314,0.072752,-0.00842263,-0.0855152,0.962581,-0.257148,0,0,0,0.647102,0.738321,-0.19011,-0.75963,0.626415,-0.174831,0.707594,0.236953,0.665706,-0.713302,0.136852,0.687366,-0.0590663,0.870206,0.489135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876946,0.436496,0.201092,-0.927188,0.305469,0.216821,-0.923726,0.145913,-0.354176,0.883439,0.280512,-0.375298,0.223302,0.973477,0.0497878,-0.375321,0.925231,0.0555189,-0.37744,0.769702,-0.514877,0,0,0
000631,0.500671,0.709213,0.50039,86.5982,274.344,161.657,0.0005,0.525559,0.748951,0.403558,-0.618395,0.662106,0.423324,0,0,0,0,0,0,0.997208,0.072243,-0.0189208,-0.0856729,0.964601,-0.24941,0,0,0,0.647663,0.737447,-0.191584,-0.760741,0.628636,-0.161524,0.703793,0.235681,0.670171,-0.702846,0.134344,0.69854,-0.0585322,0.861276,0.504754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877258,0.436092,0.200603,-0.923442,0.304237,0.233869,-0.925368,0.145665,-0.349964,0.879197,0.27813,-0.386854,0.223161,0.972886,0.0607697,-0.374469,0.924441,0.0719844,-0.379116,0.770883,-0.51187,0,0,0
